image,mask,dataset,mode
./data/bbbc039/images/IXMtest_E19_s2_w1752F162C-2C91-4A67-BF4F-D073C3D88291.tif,./data/bbbc039/masks/IXMtest_E19_s2_w1752F162C-2C91-4A67-BF4F-D073C3D88291.png,bbbc,train
./data/bbbc039/images/IXMtest_E19_s4_w129545707-4CD3-4498-AC27-E4AE24D0253C.tif,./data/bbbc039/masks/IXMtest_E19_s4_w129545707-4CD3-4498-AC27-E4AE24D0253C.png,bbbc,train
./data/bbbc039/images/IXMtest_E23_s8_w10F1F106B-057A-482C-93BB-C9A0B044C054.tif,./data/bbbc039/masks/IXMtest_E23_s8_w10F1F106B-057A-482C-93BB-C9A0B044C054.png,bbbc,train
./data/bbbc039/images/IXMtest_F01_s2_w189F7DC13-4572-43C9-8C23-CD9AEB41B24A.tif,./data/bbbc039/masks/IXMtest_F01_s2_w189F7DC13-4572-43C9-8C23-CD9AEB41B24A.png,bbbc,train
./data/bbbc039/images/IXMtest_F07_s5_w15678F19D-6F23-4FB4-8851-5B57CF8CCCF8.tif,./data/bbbc039/masks/IXMtest_F07_s5_w15678F19D-6F23-4FB4-8851-5B57CF8CCCF8.png,bbbc,train
./data/bbbc039/images/IXMtest_F12_s9_w1CD127D58-4641-41D3-88CC-E12B7FE77D78.tif,./data/bbbc039/masks/IXMtest_F12_s9_w1CD127D58-4641-41D3-88CC-E12B7FE77D78.png,bbbc,train
./data/bbbc039/images/IXMtest_F13_s7_w13C1B1D8C-293E-454F-B0FD-6C2C3F9F5173.tif,./data/bbbc039/masks/IXMtest_F13_s7_w13C1B1D8C-293E-454F-B0FD-6C2C3F9F5173.png,bbbc,train
./data/bbbc039/images/IXMtest_F21_s1_w1E2770CF6-417B-4804-9B45-6EE7D783D8CA.tif,./data/bbbc039/masks/IXMtest_F21_s1_w1E2770CF6-417B-4804-9B45-6EE7D783D8CA.png,bbbc,train
./data/bbbc039/images/IXMtest_F22_s6_w1D6C33377-3947-4DAC-B62D-531C2565F150.tif,./data/bbbc039/masks/IXMtest_F22_s6_w1D6C33377-3947-4DAC-B62D-531C2565F150.png,bbbc,train
./data/bbbc039/images/IXMtest_G05_s6_w1AA0013DE-ED7A-428E-A17A-09959E7DC1A2.tif,./data/bbbc039/masks/IXMtest_G05_s6_w1AA0013DE-ED7A-428E-A17A-09959E7DC1A2.png,bbbc,train
./data/bbbc039/images/IXMtest_G06_s3_w19ABE30DE-4BFC-4CD5-AD16-6C8BD6E69F9D.tif,./data/bbbc039/masks/IXMtest_G06_s3_w19ABE30DE-4BFC-4CD5-AD16-6C8BD6E69F9D.png,bbbc,train
./data/bbbc039/images/IXMtest_G08_s6_w1823194BE-DE9A-4638-BACD-CABE5FA4C89C.tif,./data/bbbc039/masks/IXMtest_G08_s6_w1823194BE-DE9A-4638-BACD-CABE5FA4C89C.png,bbbc,train
./data/bbbc039/images/IXMtest_G16_s3_w1B4690283-D75E-4DFB-92B0-29419E8292C6.tif,./data/bbbc039/masks/IXMtest_G16_s3_w1B4690283-D75E-4DFB-92B0-29419E8292C6.png,bbbc,train
./data/bbbc039/images/IXMtest_G16_s6_w1C3F175E2-0AF5-401C-AC5C-8E128A237B22.tif,./data/bbbc039/masks/IXMtest_G16_s6_w1C3F175E2-0AF5-401C-AC5C-8E128A237B22.png,bbbc,train
./data/bbbc039/images/IXMtest_G23_s4_w126F855D5-89CE-432B-9592-684B6E5EEF24.tif,./data/bbbc039/masks/IXMtest_G23_s4_w126F855D5-89CE-432B-9592-684B6E5EEF24.png,bbbc,train
./data/bbbc039/images/IXMtest_G23_s8_w12910C37A-C52C-45B2-A796-7C60A2247C32.tif,./data/bbbc039/masks/IXMtest_G23_s8_w12910C37A-C52C-45B2-A796-7C60A2247C32.png,bbbc,train
./data/bbbc039/images/IXMtest_H01_s8_w13C7E7AAD-FC32-42F8-88C5-DDEA4BD8832C.tif,./data/bbbc039/masks/IXMtest_H01_s8_w13C7E7AAD-FC32-42F8-88C5-DDEA4BD8832C.png,bbbc,train
./data/bbbc039/images/IXMtest_H01_s9_w1237AA324-894F-4C97-99F3-FEF47F52A550.tif,./data/bbbc039/masks/IXMtest_H01_s9_w1237AA324-894F-4C97-99F3-FEF47F52A550.png,bbbc,train
./data/bbbc039/images/IXMtest_H06_s4_w16261E805-AF5F-4785-BB65-C77B61FF39F7.tif,./data/bbbc039/masks/IXMtest_H06_s4_w16261E805-AF5F-4785-BB65-C77B61FF39F7.png,bbbc,train
./data/bbbc039/images/IXMtest_H06_s6_w1C3C98946-0210-4D6A-831E-5681452CCD1D.tif,./data/bbbc039/masks/IXMtest_H06_s6_w1C3C98946-0210-4D6A-831E-5681452CCD1D.png,bbbc,train
./data/bbbc039/images/IXMtest_H07_s2_w1D8F30687-16A2-4A0D-BDD5-377257089055.tif,./data/bbbc039/masks/IXMtest_H07_s2_w1D8F30687-16A2-4A0D-BDD5-377257089055.png,bbbc,train
./data/bbbc039/images/IXMtest_H08_s8_w1418B93F8-515E-49A7-A9AE-CAF7A1589A38.tif,./data/bbbc039/masks/IXMtest_H08_s8_w1418B93F8-515E-49A7-A9AE-CAF7A1589A38.png,bbbc,train
./data/bbbc039/images/IXMtest_H11_s5_w1612B789B-6279-41E1-B4C6-009BF5772334.tif,./data/bbbc039/masks/IXMtest_H11_s5_w1612B789B-6279-41E1-B4C6-009BF5772334.png,bbbc,train
./data/bbbc039/images/IXMtest_H16_s4_w16207B133-B3F5-4C39-87A6-D71359B27581.tif,./data/bbbc039/masks/IXMtest_H16_s4_w16207B133-B3F5-4C39-87A6-D71359B27581.png,bbbc,train
./data/bbbc039/images/IXMtest_H17_s1_w10A751E6C-5D06-4147-AB73-7FFAE0B57CC5.tif,./data/bbbc039/masks/IXMtest_H17_s1_w10A751E6C-5D06-4147-AB73-7FFAE0B57CC5.png,bbbc,train
./data/bbbc039/images/IXMtest_H18_s7_w1D78A9181-AF11-4219-9C1E-2DB2684E948E.tif,./data/bbbc039/masks/IXMtest_H18_s7_w1D78A9181-AF11-4219-9C1E-2DB2684E948E.png,bbbc,train
./data/bbbc039/images/IXMtest_H24_s6_w15034AA9F-051A-4BF0-A62F-ABAE599C4867.tif,./data/bbbc039/masks/IXMtest_H24_s6_w15034AA9F-051A-4BF0-A62F-ABAE599C4867.png,bbbc,train
./data/bbbc039/images/IXMtest_I15_s5_w11265571E-AA95-4E58-82CF-A75E3F240956.tif,./data/bbbc039/masks/IXMtest_I15_s5_w11265571E-AA95-4E58-82CF-A75E3F240956.png,bbbc,train
./data/bbbc039/images/IXMtest_I15_s8_w196F01FA4-CE06-44AE-AAA5-ADEC35BAE513.tif,./data/bbbc039/masks/IXMtest_I15_s8_w196F01FA4-CE06-44AE-AAA5-ADEC35BAE513.png,bbbc,train
./data/bbbc039/images/IXMtest_J02_s5_w1F53DDD35-C0B2-4E39-BA3B-9F66D289AB02.tif,./data/bbbc039/masks/IXMtest_J02_s5_w1F53DDD35-C0B2-4E39-BA3B-9F66D289AB02.png,bbbc,train
./data/bbbc039/images/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB.tif,./data/bbbc039/masks/IXMtest_J03_s4_w1472990BF-A442-497B-8A43-8EE065002EEB.png,bbbc,train
./data/bbbc039/images/IXMtest_J07_s9_w16921AB3C-1E9C-41C5-ADDA-7DE5CBF9CCBB.tif,./data/bbbc039/masks/IXMtest_J07_s9_w16921AB3C-1E9C-41C5-ADDA-7DE5CBF9CCBB.png,bbbc,train
./data/bbbc039/images/IXMtest_J11_s2_w1177A125B-DEBE-4CB7-8F26-53A871785BA5.tif,./data/bbbc039/masks/IXMtest_J11_s2_w1177A125B-DEBE-4CB7-8F26-53A871785BA5.png,bbbc,train
./data/bbbc039/images/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9.tif,./data/bbbc039/masks/IXMtest_J15_s9_w1857B395F-AE7A-4319-BC26-3A041C0E31E9.png,bbbc,train
./data/bbbc039/images/IXMtest_J20_s5_w15709AA91-01B9-4959-963A-9D1D574D12E4.tif,./data/bbbc039/masks/IXMtest_J20_s5_w15709AA91-01B9-4959-963A-9D1D574D12E4.png,bbbc,train
./data/bbbc039/images/IXMtest_K02_s3_w1FE99F6CA-8D35-4496-8F52-DBE55EFAB7E6.tif,./data/bbbc039/masks/IXMtest_K02_s3_w1FE99F6CA-8D35-4496-8F52-DBE55EFAB7E6.png,bbbc,train
./data/bbbc039/images/IXMtest_K05_s7_w1816D5E2A-B9D8-48DA-9FE6-CBC35FE38C8D.tif,./data/bbbc039/masks/IXMtest_K05_s7_w1816D5E2A-B9D8-48DA-9FE6-CBC35FE38C8D.png,bbbc,train
./data/bbbc039/images/IXMtest_K06_s9_w1787DFDA5-E2CE-40DB-9430-CC3766599BCC.tif,./data/bbbc039/masks/IXMtest_K06_s9_w1787DFDA5-E2CE-40DB-9430-CC3766599BCC.png,bbbc,train
./data/bbbc039/images/IXMtest_K11_s4_w139A2D71E-EC27-49CC-BDA0-1118747BDC76.tif,./data/bbbc039/masks/IXMtest_K11_s4_w139A2D71E-EC27-49CC-BDA0-1118747BDC76.png,bbbc,train
./data/bbbc039/images/IXMtest_K12_s6_w160D86D6B-648B-433E-9776-8A42DF40E5FB.tif,./data/bbbc039/masks/IXMtest_K12_s6_w160D86D6B-648B-433E-9776-8A42DF40E5FB.png,bbbc,train
./data/bbbc039/images/IXMtest_K18_s8_w11FC8D3EA-E30D-46B8-A45E-0399327AA8AC.tif,./data/bbbc039/masks/IXMtest_K18_s8_w11FC8D3EA-E30D-46B8-A45E-0399327AA8AC.png,bbbc,train
./data/bbbc039/images/IXMtest_L01_s2_w1E5038251-DBA3-44D0-BC37-E43E2FC8C174.tif,./data/bbbc039/masks/IXMtest_L01_s2_w1E5038251-DBA3-44D0-BC37-E43E2FC8C174.png,bbbc,train
./data/bbbc039/images/IXMtest_L01_s3_w1E7E0D198-5FB4-4E10-A27C-C46463DA9E06.tif,./data/bbbc039/masks/IXMtest_L01_s3_w1E7E0D198-5FB4-4E10-A27C-C46463DA9E06.png,bbbc,train
./data/bbbc039/images/IXMtest_L03_s6_w1BE79472D-5E2C-422F-A16E-7AC0691C0FD8.tif,./data/bbbc039/masks/IXMtest_L03_s6_w1BE79472D-5E2C-422F-A16E-7AC0691C0FD8.png,bbbc,train
./data/bbbc039/images/IXMtest_L06_s4_w14DD3575A-627B-4A71-91F0-3396DE0B33C4.tif,./data/bbbc039/masks/IXMtest_L06_s4_w14DD3575A-627B-4A71-91F0-3396DE0B33C4.png,bbbc,train
./data/bbbc039/images/IXMtest_L13_s5_w14B7DEC0F-735B-428F-B8B4-F4FF32B6ED4A.tif,./data/bbbc039/masks/IXMtest_L13_s5_w14B7DEC0F-735B-428F-B8B4-F4FF32B6ED4A.png,bbbc,train
./data/bbbc039/images/IXMtest_L17_s1_w1DDC627E5-ADF1-441C-A437-D1D91CC0D498.tif,./data/bbbc039/masks/IXMtest_L17_s1_w1DDC627E5-ADF1-441C-A437-D1D91CC0D498.png,bbbc,train
./data/bbbc039/images/IXMtest_L21_s5_w122478CD2-80DC-4B4E-9BC8-A6F6239F4103.tif,./data/bbbc039/masks/IXMtest_L21_s5_w122478CD2-80DC-4B4E-9BC8-A6F6239F4103.png,bbbc,train
./data/bbbc039/images/IXMtest_M04_s3_w1A599DF67-1E7F-4A09-84FD-0080767A735C.tif,./data/bbbc039/masks/IXMtest_M04_s3_w1A599DF67-1E7F-4A09-84FD-0080767A735C.png,bbbc,train
./data/bbbc039/images/IXMtest_M12_s5_w16D817EFA-C3C9-45DB-AC15-61BB143DEC62.tif,./data/bbbc039/masks/IXMtest_M12_s5_w16D817EFA-C3C9-45DB-AC15-61BB143DEC62.png,bbbc,train
./data/bbbc039/images/IXMtest_M15_s8_w113217199-6161-475C-A786-265D0444C84B.tif,./data/bbbc039/masks/IXMtest_M15_s8_w113217199-6161-475C-A786-265D0444C84B.png,bbbc,train
./data/bbbc039/images/IXMtest_N02_s8_w1B14E70A6-CACF-425C-A958-1285482357F3.tif,./data/bbbc039/masks/IXMtest_N02_s8_w1B14E70A6-CACF-425C-A958-1285482357F3.png,bbbc,train
./data/bbbc039/images/IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.tif,./data/bbbc039/masks/IXMtest_N15_s3_w148785C31-5B78-47BA-8802-FB8F2CEA6BE2.png,bbbc,train
./data/bbbc039/images/IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.tif,./data/bbbc039/masks/IXMtest_N15_s8_w16DBEFA45-FE5A-4233-A1B9-89CA8CF81FB8.png,bbbc,train
./data/bbbc039/images/IXMtest_N18_s5_w1A2FA7E05-3145-461D-9111-FAB41A7F6D6F.tif,./data/bbbc039/masks/IXMtest_N18_s5_w1A2FA7E05-3145-461D-9111-FAB41A7F6D6F.png,bbbc,train
./data/bbbc039/images/IXMtest_N23_s2_w16380EDDA-E5B8-4168-8BE7-F83AD9810680.tif,./data/bbbc039/masks/IXMtest_N23_s2_w16380EDDA-E5B8-4168-8BE7-F83AD9810680.png,bbbc,train
./data/bbbc039/images/IXMtest_N24_s7_w1AC0733FE-E0FD-45B2-930B-FEEAB052DB36.tif,./data/bbbc039/masks/IXMtest_N24_s7_w1AC0733FE-E0FD-45B2-930B-FEEAB052DB36.png,bbbc,train
./data/bbbc039/images/IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,./data/bbbc039/masks/IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.png,bbbc,train
./data/bbbc039/images/IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,./data/bbbc039/masks/IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.png,bbbc,train
./data/bbbc039/images/IXMtest_O15_s6_w1A4844AB3-6D66-4B9A-8212-758E061C349F.tif,./data/bbbc039/masks/IXMtest_O15_s6_w1A4844AB3-6D66-4B9A-8212-758E061C349F.png,bbbc,train
./data/bbbc039/images/IXMtest_O16_s3_w129E61E12-E398-496E-9408-092D2D70E74B.tif,./data/bbbc039/masks/IXMtest_O16_s3_w129E61E12-E398-496E-9408-092D2D70E74B.png,bbbc,train
./data/bbbc039/images/IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.tif,./data/bbbc039/masks/IXMtest_O18_s1_w1C2EE9CCF-5055-4E56-BB3A-212A63545A90.png,bbbc,train
./data/bbbc039/images/IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.tif,./data/bbbc039/masks/IXMtest_O18_s7_w19C30A212-58D3-4030-AA4F-B0C4482F1F8A.png,bbbc,train
./data/bbbc039/images/IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.tif,./data/bbbc039/masks/IXMtest_O24_s5_w175443699-7C4C-4E5F-9C5F-57A342CC87DE.png,bbbc,train
./data/bbbc039/images/IXMtest_P05_s5_w18FC141F8-8BCA-4851-9000-31D080922BDD.tif,./data/bbbc039/masks/IXMtest_P05_s5_w18FC141F8-8BCA-4851-9000-31D080922BDD.png,bbbc,train
./data/bbbc039/images/IXMtest_P09_s4_w11E382363-8C26-4A73-9D8A-8193D66E5785.tif,./data/bbbc039/masks/IXMtest_P09_s4_w11E382363-8C26-4A73-9D8A-8193D66E5785.png,bbbc,train
./data/bbbc039/images/IXMtest_P10_s2_w130B9EBAE-801C-4AAC-A3CE-1C96EE2E6FF9.tif,./data/bbbc039/masks/IXMtest_P10_s2_w130B9EBAE-801C-4AAC-A3CE-1C96EE2E6FF9.png,bbbc,train
./data/bbbc039/images/IXMtest_P10_s7_w1F78192AF-7D11-4D41-80F3-8CD6DB05AB57.tif,./data/bbbc039/masks/IXMtest_P10_s7_w1F78192AF-7D11-4D41-80F3-8CD6DB05AB57.png,bbbc,train
./data/bbbc039/images/IXMtest_P13_s6_w1270AEE06-D31F-421C-8147-13644F4C5B94.tif,./data/bbbc039/masks/IXMtest_P13_s6_w1270AEE06-D31F-421C-8147-13644F4C5B94.png,bbbc,train
./data/bbbc039/images/IXMtest_P23_s7_w13B627CB9-6C57-4049-AAD7-6468A051DD24.tif,./data/bbbc039/masks/IXMtest_P23_s7_w13B627CB9-6C57-4049-AAD7-6468A051DD24.png,bbbc,train
./data/bbbc039/images/IXMtest_P23_s9_w1CA355675-EEC7-40B6-82C8-DC7E52A7A825.tif,./data/bbbc039/masks/IXMtest_P23_s9_w1CA355675-EEC7-40B6-82C8-DC7E52A7A825.png,bbbc,train
./data/bbbc039/images/IXMtest_P24_s9_w13AC6C03C-E8D7-4A23-B649-514BB4052F52.tif,./data/bbbc039/masks/IXMtest_P24_s9_w13AC6C03C-E8D7-4A23-B649-514BB4052F52.png,bbbc,train
./data/bbbc039/images/IXMtest_A09_s1_w1CE70AD49-290D-4312-82E6-CDC717F32637.tif,./data/bbbc039/masks/IXMtest_A09_s1_w1CE70AD49-290D-4312-82E6-CDC717F32637.png,bbbc,test
./data/bbbc039/images/IXMtest_A12_s7_w1EAEEA614-51ED-43B3-A4FF-088730911E4C.tif,./data/bbbc039/masks/IXMtest_A12_s7_w1EAEEA614-51ED-43B3-A4FF-088730911E4C.png,bbbc,test
./data/bbbc039/images/IXMtest_A16_s2_w15AF20A10-82AE-48FA-AC50-7AE8AC3AA544.tif,./data/bbbc039/masks/IXMtest_A16_s2_w15AF20A10-82AE-48FA-AC50-7AE8AC3AA544.png,bbbc,test
./data/bbbc039/images/IXMtest_A22_s8_w1E2AFE190-831D-4D9C-961E-3AA2ECB3599D.tif,./data/bbbc039/masks/IXMtest_A22_s8_w1E2AFE190-831D-4D9C-961E-3AA2ECB3599D.png,bbbc,test
./data/bbbc039/images/IXMtest_B02_s9_w124B5080D-EBE1-47D2-B147-C0F342039EDF.tif,./data/bbbc039/masks/IXMtest_B02_s9_w124B5080D-EBE1-47D2-B147-C0F342039EDF.png,bbbc,test
./data/bbbc039/images/IXMtest_B04_s2_w17C6C7F8D-98F7-422B-92CD-EA61EE813325.tif,./data/bbbc039/masks/IXMtest_B04_s2_w17C6C7F8D-98F7-422B-92CD-EA61EE813325.png,bbbc,test
./data/bbbc039/images/IXMtest_B05_s5_w10296BEF4-0F48-4EC8-BC24-6C604871398B.tif,./data/bbbc039/masks/IXMtest_B05_s5_w10296BEF4-0F48-4EC8-BC24-6C604871398B.png,bbbc,test
./data/bbbc039/images/IXMtest_C07_s5_w12C9F2926-A017-4962-8660-72C9C20C86E4.tif,./data/bbbc039/masks/IXMtest_C07_s5_w12C9F2926-A017-4962-8660-72C9C20C86E4.png,bbbc,test
./data/bbbc039/images/IXMtest_C14_s8_w1612E3D43-FA7E-4FFB-BE53-F34A3A0CAFCD.tif,./data/bbbc039/masks/IXMtest_C14_s8_w1612E3D43-FA7E-4FFB-BE53-F34A3A0CAFCD.png,bbbc,test
./data/bbbc039/images/IXMtest_C23_s2_w10533E965-3DC3-4556-9C26-EA8DD4F8DE61.tif,./data/bbbc039/masks/IXMtest_C23_s2_w10533E965-3DC3-4556-9C26-EA8DD4F8DE61.png,bbbc,test
./data/bbbc039/images/IXMtest_D01_s1_w181AE787C-B5EE-4150-A90E-2FE43165C32E.tif,./data/bbbc039/masks/IXMtest_D01_s1_w181AE787C-B5EE-4150-A90E-2FE43165C32E.png,bbbc,test
./data/bbbc039/images/IXMtest_D06_s8_w1BE84C8EF-4CD0-4B56-8267-4E662F57AC25.tif,./data/bbbc039/masks/IXMtest_D06_s8_w1BE84C8EF-4CD0-4B56-8267-4E662F57AC25.png,bbbc,test
./data/bbbc039/images/IXMtest_D08_s7_w1F476A544-A07C-4E9B-A6CB-BAEF4CD6F64E.tif,./data/bbbc039/masks/IXMtest_D08_s7_w1F476A544-A07C-4E9B-A6CB-BAEF4CD6F64E.png,bbbc,test
./data/bbbc039/images/IXMtest_D10_s2_w1BB72A093-72AB-476C-9513-2FF43BFB2134.tif,./data/bbbc039/masks/IXMtest_D10_s2_w1BB72A093-72AB-476C-9513-2FF43BFB2134.png,bbbc,test
./data/bbbc039/images/IXMtest_D20_s3_w19D371AF3-0189-48A3-AF3B-D108DE6A017F.tif,./data/bbbc039/masks/IXMtest_D20_s3_w19D371AF3-0189-48A3-AF3B-D108DE6A017F.png,bbbc,test
./data/bbbc039/images/IXMtest_E07_s1_w1641C6847-142B-463F-8B08-5B3296615572.tif,./data/bbbc039/masks/IXMtest_E07_s1_w1641C6847-142B-463F-8B08-5B3296615572.png,bbbc,test
./data/bbbc039/images/IXMtest_F03_s5_w1FE22EC7D-720A-4848-888A-6AFE1E1C85B0.tif,./data/bbbc039/masks/IXMtest_F03_s5_w1FE22EC7D-720A-4848-888A-6AFE1E1C85B0.png,bbbc,test
./data/bbbc039/images/IXMtest_F04_s5_w1D94DA1A2-873C-44B3-80EB-36DC2A97E9A3.tif,./data/bbbc039/masks/IXMtest_F04_s5_w1D94DA1A2-873C-44B3-80EB-36DC2A97E9A3.png,bbbc,test
./data/bbbc039/images/IXMtest_F08_s7_w117D78658-1BA7-495D-9EAA-E4FA155861AC.tif,./data/bbbc039/masks/IXMtest_F08_s7_w117D78658-1BA7-495D-9EAA-E4FA155861AC.png,bbbc,test
./data/bbbc039/images/IXMtest_F12_s8_w1DBD80811-5297-4415-ACD1-EC9286BE76A4.tif,./data/bbbc039/masks/IXMtest_F12_s8_w1DBD80811-5297-4415-ACD1-EC9286BE76A4.png,bbbc,test
./data/bbbc039/images/IXMtest_F14_s7_w1E67F2A8A-EEC1-4F01-A1E2-0ECFC639637F.tif,./data/bbbc039/masks/IXMtest_F14_s7_w1E67F2A8A-EEC1-4F01-A1E2-0ECFC639637F.png,bbbc,test
./data/bbbc039/images/IXMtest_G01_s2_w1FBE52723-8BDF-4346-89BB-216A4A69ED1C.tif,./data/bbbc039/masks/IXMtest_G01_s2_w1FBE52723-8BDF-4346-89BB-216A4A69ED1C.png,bbbc,test
./data/bbbc039/images/IXMtest_G06_s7_w19444140C-EF22-42DE-863A-514D836BE850.tif,./data/bbbc039/masks/IXMtest_G06_s7_w19444140C-EF22-42DE-863A-514D836BE850.png,bbbc,test
./data/bbbc039/images/IXMtest_I03_s4_w1C724E24D-7AD5-4166-A810-DC75A825495D.tif,./data/bbbc039/masks/IXMtest_I03_s4_w1C724E24D-7AD5-4166-A810-DC75A825495D.png,bbbc,test
./data/bbbc039/images/IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78.tif,./data/bbbc039/masks/IXMtest_I12_s1_w18A06F07F-CD8F-4056-B041-3967BE48AD78.png,bbbc,test
./data/bbbc039/images/IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E.tif,./data/bbbc039/masks/IXMtest_I17_s6_w1EB7CA00F-DF95-466C-BF8C-6304B6A4974E.png,bbbc,test
./data/bbbc039/images/IXMtest_I17_s7_w1BB3D534E-DF08-4F21-BAC6-6B105BB40AF9.tif,./data/bbbc039/masks/IXMtest_I17_s7_w1BB3D534E-DF08-4F21-BAC6-6B105BB40AF9.png,bbbc,test
./data/bbbc039/images/IXMtest_I23_s5_w1E3053D6B-8CEF-48E3-A6A5-2F0D7C1AA177.tif,./data/bbbc039/masks/IXMtest_I23_s5_w1E3053D6B-8CEF-48E3-A6A5-2F0D7C1AA177.png,bbbc,test
./data/bbbc039/images/IXMtest_J16_s8_w1AD7BC3EB-6A29-4A53-AA59-E39653839B0D.tif,./data/bbbc039/masks/IXMtest_J16_s8_w1AD7BC3EB-6A29-4A53-AA59-E39653839B0D.png,bbbc,test
./data/bbbc039/images/IXMtest_J17_s1_w19E7BCD2F-6D7E-4B39-9154-F93E4D539183.tif,./data/bbbc039/masks/IXMtest_J17_s1_w19E7BCD2F-6D7E-4B39-9154-F93E4D539183.png,bbbc,test
./data/bbbc039/images/IXMtest_K01_s3_w1054711D8-52CF-4672-B3A0-EC9EC2E681C4.tif,./data/bbbc039/masks/IXMtest_K01_s3_w1054711D8-52CF-4672-B3A0-EC9EC2E681C4.png,bbbc,test
./data/bbbc039/images/IXMtest_K01_s5_w1A3DE001A-72D6-4321-8B25-4300AB0207AC.tif,./data/bbbc039/masks/IXMtest_K01_s5_w1A3DE001A-72D6-4321-8B25-4300AB0207AC.png,bbbc,test
./data/bbbc039/images/IXMtest_K03_s5_w1DC4CE558-042C-482E-8CAE-FCCB57AA9A55.tif,./data/bbbc039/masks/IXMtest_K03_s5_w1DC4CE558-042C-482E-8CAE-FCCB57AA9A55.png,bbbc,test
./data/bbbc039/images/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F.tif,./data/bbbc039/masks/IXMtest_K05_s9_w1647AEF60-D7B0-4D83-AFA5-2B05E968468F.png,bbbc,test
./data/bbbc039/images/IXMtest_K17_s5_w1BB3AD9D7-3A85-458C-AB1C-07A816C2C203.tif,./data/bbbc039/masks/IXMtest_K17_s5_w1BB3AD9D7-3A85-458C-AB1C-07A816C2C203.png,bbbc,test
./data/bbbc039/images/IXMtest_L06_s5_w1610AE208-D6E8-4DC4-AC19-D26284AA8556.tif,./data/bbbc039/masks/IXMtest_L06_s5_w1610AE208-D6E8-4DC4-AC19-D26284AA8556.png,bbbc,test
./data/bbbc039/images/IXMtest_M12_s7_w193E9BA0F-274A-4EE8-A0F0-6A58471A333A.tif,./data/bbbc039/masks/IXMtest_M12_s7_w193E9BA0F-274A-4EE8-A0F0-6A58471A333A.png,bbbc,test
./data/bbbc039/images/IXMtest_N07_s5_w1D30ED7AB-503E-479D-B5BC-B66472568DE2.tif,./data/bbbc039/masks/IXMtest_N07_s5_w1D30ED7AB-503E-479D-B5BC-B66472568DE2.png,bbbc,test
./data/bbbc039/images/IXMtest_N08_s2_w159DEEDD5-2882-4F9E-9048-F5BD2B918651.tif,./data/bbbc039/masks/IXMtest_N08_s2_w159DEEDD5-2882-4F9E-9048-F5BD2B918651.png,bbbc,test
./data/bbbc039/images/IXMtest_N11_s4_w142A84EA3-47C3-4B49-B6CA-BBC6685BBE1E.tif,./data/bbbc039/masks/IXMtest_N11_s4_w142A84EA3-47C3-4B49-B6CA-BBC6685BBE1E.png,bbbc,test
./data/bbbc039/images/IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.tif,./data/bbbc039/masks/IXMtest_N12_s9_w1C98EC3CC-2F8E-4761-A21A-EBF14469AD40.png,bbbc,test
./data/bbbc039/images/IXMtest_N21_s1_w14F264B20-62D6-47EC-9BCD-B9416AB302D9.tif,./data/bbbc039/masks/IXMtest_N21_s1_w14F264B20-62D6-47EC-9BCD-B9416AB302D9.png,bbbc,test
./data/bbbc039/images/IXMtest_O01_s6_w11A23978B-BAAD-4287-B1F6-FFBCF45C5E2F.tif,./data/bbbc039/masks/IXMtest_O01_s6_w11A23978B-BAAD-4287-B1F6-FFBCF45C5E2F.png,bbbc,test
./data/bbbc039/images/IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,./data/bbbc039/masks/IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.png,bbbc,test
./data/bbbc039/images/IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,./data/bbbc039/masks/IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.png,bbbc,test
./data/bbbc039/images/IXMtest_P07_s8_w144364F25-950A-472C-A529-1A9AD0433B6C.tif,./data/bbbc039/masks/IXMtest_P07_s8_w144364F25-950A-472C-A529-1A9AD0433B6C.png,bbbc,test
